,f,a
525,-536035.15625,1643.6070336638172
526,-534960.9375,1680.230064186874
527,-533886.71875,1642.4661359858067
528,-532812.5,1664.183136476747
529,-531738.28125,1663.7446009555736
530,-530664.0625,1678.7033975690565
531,-529589.84375,1659.3756077807845
532,-528515.625,1638.9895110643936
533,-527441.40625,1675.6888913683126
534,-526367.1875,1627.971264403359
535,-525292.96875,1668.4249331965332
536,-524218.75,1631.869624292594
537,-523144.53125,1621.5907212413056
538,-522070.3125,1654.3048548332692
539,-520996.09375,1627.7777333701288
540,-519921.875,1662.2728023423983
541,-518847.65625,1647.9678523573912
542,-517773.4375,1655.6408723760485
543,-516699.21875,1638.1554325886664
544,-515625.0,1644.5458406727503
545,-514550.78125,1644.7032843726906
546,-513476.5625,1612.1157605244186
547,-512402.34375,1621.0518208683034
548,-511328.125,1676.474606782842
549,-510253.90625,1606.8057934095536
550,-509179.6875,1643.378531350603
551,-508105.46875,1647.9945337443712
552,-507031.25,1633.6629140716354
553,-505957.03125,1626.7993998986406
554,-504882.8125,1622.0476473843305
555,-503808.59375,1618.6148954478087
556,-502734.375,1624.8655080321134
557,-501660.15625,1614.6197808193365
558,-500585.9375,1618.0025706305812
559,-499511.71875,1629.8591581644725
560,-498437.5,1603.1032725375824
561,-497363.28125,1646.4999598034929
562,-496289.0625,1630.0110882050228
563,-495214.84375,1667.1298504804754
564,-494140.625,1637.9549226764314
565,-493066.40625,1604.0141439224562
566,-491992.1875,1649.485872355732
567,-490917.96875,1642.6099890949615
568,-489843.75,1627.1864302539811
569,-488769.53125,1617.9952070316228
570,-487695.3125,1612.4690021559027
571,-486621.09375,1608.3859449105873
572,-485546.875,1621.0624513342975
573,-484472.65625,1631.5977155887394
574,-483398.4375,1614.5900013438434
575,-482324.21875,1606.0228904034
576,-481250.0,1618.4894140541073
577,-480175.78125,1591.3983843833503
578,-479101.5625,1627.2695823277484
579,-478027.34375,1592.1802537357269
580,-476953.125,1602.9127209871428
581,-475878.90625,1609.732154927241
582,-474804.6875,1626.57382682966
583,-473730.46875,1600.5284115320549
584,-472656.25,1590.5459143816452
585,-471582.03125,1605.0255407146258
586,-470507.8125,1600.2986510623703
587,-469433.59375,1586.179605665786
588,-468359.375,1588.4398950830816
589,-467285.15625,1623.765859081948
590,-466210.9375,1614.0028335665477
591,-465136.71875,1617.092422148406
592,-464062.5,1604.8045817086427
593,-462988.28125,1593.649210945728
594,-461914.0625,1626.5652059260965
595,-460839.84375,1598.8534551167133
596,-459765.625,1577.7426691891749
597,-458691.40625,1593.440678228973
598,-457617.1875,1572.1028625363197
599,-456542.96875,1578.1074848086193
600,-455468.75,1611.6567310488326
601,-454394.53125,1598.4599249599141
602,-453320.3125,1593.990591577063
603,-452246.09375,1604.13943903027
604,-451171.875,1582.2971678951105
605,-450097.65625,1584.7205328210036
606,-449023.4375,1583.9049571997944
607,-447949.21875,1605.103239599582
608,-446875.0,1571.7330772124997
609,-445800.78125,1619.5233607494529
610,-444726.5625,1618.8110978940706
611,-443652.34375,1568.1106692920157
612,-442578.125,1588.046698741537
