,f,a
403,-667089.84375,1251.502575185213
404,-666015.625,1264.1650477577991
405,-664941.40625,1260.1522872347048
406,-663867.1875,1259.8985281773937
407,-662792.96875,1238.6058378952487
408,-661718.75,1272.951031269886
409,-660644.53125,1240.5470357063866
410,-659570.3125,1270.700216958222
411,-658496.09375,1259.1606293850878
412,-657421.875,1264.058009223276
413,-656347.65625,1257.3765622545177
414,-655273.4375,1288.291094610065
415,-654199.21875,1285.1889093878258
416,-653125.0,1264.4467557588725
417,-652050.78125,1285.9632174220262
418,-650976.5625,1259.1913206909437
419,-649902.34375,1266.4873543426122
420,-648828.125,1242.7762006447563
421,-647753.90625,1260.3066304304214
422,-646679.6875,1254.7928158858047
423,-645605.46875,1235.8165907329558
424,-644531.25,1250.6186914978118
425,-643457.03125,1260.6272717532026
426,-642382.8125,1250.3599829306477
427,-641308.59375,1248.0922996891088
428,-640234.375,1252.5086301658355
429,-639160.15625,1269.1298035070438
430,-638085.9375,1256.524228386156
431,-637011.71875,1253.8783652165619
432,-635937.5,1266.839558135145
433,-634863.28125,1255.0654696116385
434,-633789.0625,1244.361912865994
435,-632714.84375,1239.7417146965633
436,-631640.625,1251.6894623792593
437,-630566.40625,1261.0919860093545
438,-629492.1875,1272.3478362555386
439,-628417.96875,1242.7164431399217
440,-627343.75,1261.0271913445913
441,-626269.53125,1251.420719644908
442,-625195.3125,1264.1398181084558
443,-624121.09375,1260.4978337899277
444,-623046.875,1254.6270860598488
445,-621972.65625,1269.6559985457702
446,-620898.4375,1277.8440043935125
447,-619824.21875,1261.9325775426564
448,-618750.0,1243.269170444196
449,-617675.78125,1251.8713930214285
450,-616601.5625,1254.3481663027856
451,-615527.34375,1238.4953144601702
452,-614453.125,1249.67993024903
453,-613378.90625,1261.1876008496524
454,-612304.6875,1216.1466180987968
455,-611230.46875,1264.549565562923
456,-610156.25,1249.5198119767244
457,-609082.03125,1240.3408899036274
458,-608007.8125,1252.3797222897258
459,-606933.59375,1236.3066080863896
460,-605859.375,1250.9299980280387
461,-604785.15625,1256.2821070489065
462,-603710.9375,1230.9873570498028
463,-602636.71875,1239.2323934698352
464,-601562.5,1262.0686545863246
465,-600488.28125,1258.7801917296988
466,-599414.0625,1231.2746825145719
467,-598339.84375,1239.5762542087919
468,-597265.625,1240.023530327177
469,-596191.40625,1238.8950647401011
470,-595117.1875,1238.611440593865
471,-594042.96875,1244.06270023938
472,-592968.75,1254.0499469032825
473,-591894.53125,1232.5370438653295
474,-590820.3125,1243.9029750335962
475,-589746.09375,1222.0500430652032
476,-588671.875,1226.5719719296599
477,-587597.65625,1267.722002561566
478,-586523.4375,1245.9207191685714
479,-585449.21875,1234.2819087025691
480,-584375.0,1232.1393511850154
481,-583300.78125,1245.78178248292
482,-582226.5625,1232.3782697444638
483,-581152.34375,1257.8105005525201
484,-580078.125,1234.4414001734258
485,-579003.90625,1222.694929884048
486,-577929.6875,1231.3542679314733
487,-576855.46875,1239.8957278998496
488,-575781.25,1249.3154496131547
489,-574707.03125,1246.2773077939519
490,-573632.8125,1217.89280802361
491,-572558.59375,1249.3618201922318
492,-571484.375,1223.323204357641
493,-570410.15625,1229.1885539713398
494,-569335.9375,1208.733932008708
495,-568261.71875,1229.1434639566096
496,-567187.5,1232.8361690152294
497,-566113.28125,1240.2869418616856
498,-565039.0625,1231.794084127839
499,-563964.84375,1217.2126364949984
500,-562890.625,1231.4438438821462
